[-1.6592, -1.4857, -1.3123, -1.1388, -0.9653700000000001, -0.79192, -0.61846, -0.44501, -0.27155, -0.098099, 0.07535599999999999, 0.24881, 0.42227, 0.59572, 0.76917, 0.94263, 1.1161, 1.2895, 1.463, 1.6364, 1.8099, 1.6364, 1.463, 1.2895, 1.1161, 0.94263, 0.76917, 0.59572, 0.42227, 0.24881, 0.07535599999999999, -0.098099, -0.27155, -0.44501, -0.61846, -0.79192, -0.9653700000000001, -1.1388, -1.3123, -1.4857, -1.6592]
[1.6368, -1.6592, -1.4857, -1.3123, -1.1388, -0.9653700000000001, -0.79192, -0.61846, -0.44501, -0.27155, -0.098099, 0.07535599999999999, 0.24881, 0.42227, 0.59572, 0.76917, 0.94263, 1.1161, 1.2895, 1.463, 1.6364, 1.8099, 1.6364, 1.463, 1.2895, 1.1161, 0.94263, 0.76917, 0.59572, 0.42227, 0.24881, 0.07535599999999999, -0.098099, -0.27155, -0.44501, -0.61846, -0.79192, -0.9653700000000001, -1.1388, -1.3123, -1.4857]
[-0.18148, 1.6368, -1.6592, -1.4857, -1.3123, -1.1388, -0.9653700000000001, -0.79192, -0.61846, -0.44501, -0.27155, -0.098099, 0.07535599999999999, 0.24881, 0.42227, 0.59572, 0.76917, 0.94263, 1.1161, 1.2895, 1.463, 1.6364, 1.8099, 1.6364, 1.463, 1.2895, 1.1161, 0.94263, 0.76917, 0.59572, 0.42227, 0.24881, 0.07535599999999999, -0.098099, -0.27155, -0.44501, -0.61846, -0.79192, -0.9653700000000001, -1.1388, -1.3123]
[-1.6974, -1.5242, -1.3511, -1.1779, -1.0048, -0.8316100000000001, -0.65846, -0.48531, -0.31216, -0.13901, 0.034137, 0.20729, 0.38044, 0.5535800000000001, 0.72673, 0.8998799999999999, 1.073, 1.2462, 1.4193, 1.5925, 1.7656, 1.5925, 1.4193, 1.2462, 1.073, 0.8998799999999999, 0.72673, 0.5535800000000001, 0.38044, 0.20729, 0.034137, -0.13901, -0.31216, -0.48531, -0.65846, -0.8316100000000001, -1.0048, -1.1779, -1.3511, -1.5242, -1.6974]
[0.69272, -1.6974, -1.5242, -1.3511, -1.1779, -1.0048, -0.8316100000000001, -0.65846, -0.48531, -0.31216, -0.13901, 0.034137, 0.20729, 0.38044, 0.5535800000000001, 0.72673, 0.8998799999999999, 1.073, 1.2462, 1.4193, 1.5925, 1.7656, 1.5925, 1.4193, 1.2462, 1.073, 0.8998799999999999, 0.72673, 0.5535800000000001, 0.38044, 0.20729, 0.034137, -0.13901, -0.31216, -0.48531, -0.65846, -0.8316100000000001, -1.0048, -1.1779, -1.3511, -1.5242]
[0.030695, 0.69272, -1.6974, -1.5242, -1.3511, -1.1779, -1.0048, -0.8316100000000001, -0.65846, -0.48531, -0.31216, -0.13901, 0.034137, 0.20729, 0.38044, 0.5535800000000001, 0.72673, 0.8998799999999999, 1.073, 1.2462, 1.4193, 1.5925, 1.7656, 1.5925, 1.4193, 1.2462, 1.073, 0.8998799999999999, 0.72673, 0.5535800000000001, 0.38044, 0.20729, 0.034137, -0.13901, -0.31216, -0.48531, -0.65846, -0.8316100000000001, -1.0048, -1.1779, -1.3511]
[-1.7148, -1.5428, -1.3708, -1.1988, -1.0268, -0.85485, -0.68285, -0.51085, -0.33885, -0.16685, 0.005151, 0.17715, 0.34915, 0.52115, 0.69315, 0.86515, 1.0371, 1.2091, 1.3811, 1.5531, 1.7251, 1.5531, 1.3811, 1.2091, 1.0371, 0.86515, 0.69315, 0.52115, 0.34915, 0.17715, 0.005151, -0.16685, -0.33885, -0.51085, -0.68285, -0.85485, -1.0268, -1.1988, -1.3708, -1.5428, -1.7148]
[-0.52976, -1.7148, -1.5428, -1.3708, -1.1988, -1.0268, -0.85485, -0.68285, -0.51085, -0.33885, -0.16685, 0.005151, 0.17715, 0.34915, 0.52115, 0.69315, 0.86515, 1.0371, 1.2091, 1.3811, 1.5531, 1.7251, 1.5531, 1.3811, 1.2091, 1.0371, 0.86515, 0.69315, 0.52115, 0.34915, 0.17715, 0.005151, -0.16685, -0.33885, -0.51085, -0.68285, -0.85485, -1.0268, -1.1988, -1.3708, -1.5428]
[1.6139, -0.52976, -1.7148, -1.5428, -1.3708, -1.1988, -1.0268, -0.85485, -0.68285, -0.51085, -0.33885, -0.16685, 0.005151, 0.17715, 0.34915, 0.52115, 0.69315, 0.86515, 1.0371, 1.2091, 1.3811, 1.5531, 1.7251, 1.5531, 1.3811, 1.2091, 1.0371, 0.86515, 0.69315, 0.52115, 0.34915, 0.17715, 0.005151, -0.16685, -0.33885, -0.51085, -0.68285, -0.85485, -1.0268, -1.1988, -1.3708]
[-1.6568, -1.4864, -1.3159, -1.1455, -0.97506, -0.8046300000000001, -0.6341899999999999, -0.46376000000000006, -0.29333000000000004, -0.1229, 0.047533, 0.21796, 0.3884, 0.55883, 0.72926, 0.89969, 1.0701, 1.2406, 1.411, 1.5814, 1.7519, 1.5814, 1.411, 1.2406, 1.0701, 0.89969, 0.72926, 0.55883, 0.3884, 0.21796, 0.047533, -0.1229, -0.29333000000000004, -0.46376000000000006, -0.6341899999999999, -0.8046300000000001, -0.97506, -1.1455, -1.3159, -1.4864, -1.6568]
[-1.5452, -1.6568, -1.4864, -1.3159, -1.1455, -0.97506, -0.8046300000000001, -0.6341899999999999, -0.46376000000000006, -0.29333000000000004, -0.1229, 0.047533, 0.21796, 0.3884, 0.55883, 0.72926, 0.89969, 1.0701, 1.2406, 1.411, 1.5814, 1.7519, 1.5814, 1.411, 1.2406, 1.0701, 0.89969, 0.72926, 0.55883, 0.3884, 0.21796, 0.047533, -0.1229, -0.29333000000000004, -0.46376000000000006, -0.6341899999999999, -0.8046300000000001, -0.97506, -1.1455, -1.3159, -1.4864]
[-0.005666, -1.5452, -1.6568, -1.4864, -1.3159, -1.1455, -0.97506, -0.8046300000000001, -0.6341899999999999, -0.46376000000000006, -0.29333000000000004, -0.1229, 0.047533, 0.21796, 0.3884, 0.55883, 0.72926, 0.89969, 1.0701, 1.2406, 1.411, 1.5814, 1.7519, 1.5814, 1.411, 1.2406, 1.0701, 0.89969, 0.72926, 0.55883, 0.3884, 0.21796, 0.047533, -0.1229, -0.29333000000000004, -0.46376000000000006, -0.6341899999999999, -0.8046300000000001, -0.97506, -1.1455, -1.3159]
[-1.7177, -1.5419, -1.3661, -1.1903, -1.0144, -0.8386100000000001, -0.66278, -0.48696000000000006, -0.31113, -0.13530999999999999, 0.04052, 0.21635, 0.39216999999999996, 0.568, 0.74382, 0.91965, 1.0955, 1.2713, 1.4471, 1.6230000000000002, 1.7988, 1.6230000000000002, 1.4471, 1.2713, 1.0955, 0.91965, 0.74382, 0.568, 0.39216999999999996, 0.21635, 0.04052, -0.13530999999999999, -0.31113, -0.48696000000000006, -0.66278, -0.8386100000000001, -1.0144, -1.1903, -1.3661, -1.5419, -1.7177]
[1.7551, -1.7177, -1.5419, -1.3661, -1.1903, -1.0144, -0.8386100000000001, -0.66278, -0.48696000000000006, -0.31113, -0.13530999999999999, 0.04052, 0.21635, 0.39216999999999996, 0.568, 0.74382, 0.91965, 1.0955, 1.2713, 1.4471, 1.6230000000000002, 1.7988, 1.6230000000000002, 1.4471, 1.2713, 1.0955, 0.91965, 0.74382, 0.568, 0.39216999999999996, 0.21635, 0.04052, -0.13530999999999999, -0.31113, -0.48696000000000006, -0.66278, -0.8386100000000001, -1.0144, -1.1903, -1.3661, -1.5419]
[-0.43883, 1.7551, -1.7177, -1.5419, -1.3661, -1.1903, -1.0144, -0.8386100000000001, -0.66278, -0.48696000000000006, -0.31113, -0.13530999999999999, 0.04052, 0.21635, 0.39216999999999996, 0.568, 0.74382, 0.91965, 1.0955, 1.2713, 1.4471, 1.6230000000000002, 1.7988, 1.6230000000000002, 1.4471, 1.2713, 1.0955, 0.91965, 0.74382, 0.568, 0.39216999999999996, 0.21635, 0.04052, -0.13530999999999999, -0.31113, -0.48696000000000006, -0.66278, -0.8386100000000001, -1.0144, -1.1903, -1.3661]
[-1.6387, -1.4667, -1.2947, -1.1228, -0.95076, -0.77877, -0.60678, -0.43478999999999995, -0.2628, -0.090807, 0.081184, 0.25318, 0.42517, 0.59716, 0.76915, 0.94114, 1.1131, 1.2851, 1.4571, 1.6291, 1.8011, 1.6291, 1.4571, 1.2851, 1.1131, 0.94114, 0.76915, 0.59716, 0.42517, 0.25318, 0.081184, -0.090807, -0.2628, -0.43478999999999995, -0.60678, -0.77877, -0.95076, -1.1228, -1.2947, -1.4667, -1.6387]
[0.26075, -1.6387, -1.4667, -1.2947, -1.1228, -0.95076, -0.77877, -0.60678, -0.43478999999999995, -0.2628, -0.090807, 0.081184, 0.25318, 0.42517, 0.59716, 0.76915, 0.94114, 1.1131, 1.2851, 1.4571, 1.6291, 1.8011, 1.6291, 1.4571, 1.2851, 1.1131, 0.94114, 0.76915, 0.59716, 0.42517, 0.25318, 0.081184, -0.090807, -0.2628, -0.43478999999999995, -0.60678, -0.77877, -0.95076, -1.1228, -1.2947, -1.4667]
[-0.90265, 0.26075, -1.6387, -1.4667, -1.2947, -1.1228, -0.95076, -0.77877, -0.60678, -0.43478999999999995, -0.2628, -0.090807, 0.081184, 0.25318, 0.42517, 0.59716, 0.76915, 0.94114, 1.1131, 1.2851, 1.4571, 1.6291, 1.8011, 1.6291, 1.4571, 1.2851, 1.1131, 0.94114, 0.76915, 0.59716, 0.42517, 0.25318, 0.081184, -0.090807, -0.2628, -0.43478999999999995, -0.60678, -0.77877, -0.95076, -1.1228, -1.2947]
